"","id","county","chci09","chci10","chci11","chci12","chci13","chci14","chci15","chci16","chci17","pop09","pop10","pop11","pop12","pop13","pop14","pop15","pop16","pop17","chcig","chcigr","popg","popgr"
"1307",26151,"Sanilac County, Michigan",127.29,127.76,128.08,128.74,128.72,129.7,130.07,131.18,131.61,29181,29922,29828,29711,29551,29384,29344,29278,29233,4.32000000000002,0.0339382512373322,52,0.00178198142627052
"1308",26153,"Schoolcraft County, Michigan",127.45,129.73,130.08,130.68,130.15,130.32,129.41,132.17,132.17,6155,6391,6290,6255,6251,6215,6184,6109,6070,4.71999999999997,0.0370341310317769,-85,-0.0138099106417547
"1309",26155,"Shiawassee County, Michigan",133.58,133.72,133.56,133.64,133.9,134.76,135.16,135.41,136.4,48036,47748,47584,47480,47417,47424,47399,47519,47636,2.81999999999999,0.0211109447522084,-400,-0.00832708801732034
"1310",26157,"Tuscola County, Michigan",128.36,128.94,129.68,129.35,129.81,131.09,131.82,132.27,132.24,38367,38306,38288,38176,38202,38177,38134,38124,37932,3.88,0.0302274851978809,-435,-0.0113378684807256
"1311",26159,"Van Buren County, Michigan",133.66,133.76,132.9,133.86,133.42,134.6,134.89,135.78,136.71,51375,50670,50871,50755,50897,50864,50855,50901,51079,3.04999999999998,0.0228190932216069,-296,-0.00576155717761557
"1312",26161,"Washtenaw County, Michigan",166.53,167.15,167.31,167.51,167.86,168.06,169.11,170.02,171.07,204110,210871,211689,214432,215933,217885,219618,221550,223988,4.53999999999999,0.0272623551312075,19878,0.0973886629758464
"1313",26163,"Wayne County, Michigan",133.86,135.08,135.66,135.94,136.56,136.93,137.46,137.91,138.55,1287428,1207337,1194623,1184493,1177412,1172375,1170589,1168342,1173262,4.69,0.0350366054086359,-114166,-0.0886775804161475
"1314",26165,"Wexford County, Michigan",132.61,133.71,133.88,133.68,134.36,134.47,134.53,134.54,135.61,21408,21973,22195,22310,22410,22510,22609,22657,22725,3,0.0226227283010331,1317,0.0615190582959641
"1315",27001,"Aitkin County, Minnesota",131.02,131.78,133.05,132.61,133.14,133.58,134.32,134.99,135.46,12006,12533,12555,12498,12392,12343,12246,12182,12338,4.44000000000003,0.0338879560372464,332,0.0276528402465434
"1316",27003,"Anoka County, Minnesota",142.52,143.07,143.39,143.54,144.48,144.62,145.08,145.5,146.05,213241,213702,216255,218748,221709,224628,227438,229933,233378,3.53000000000003,0.0247684535503791,20137,0.0944330593084819
"1317",27005,"Becker County, Minnesota",138.73,138.38,138.52,138.35,138.59,138.86,139.99,141.4,141.65,21511,22020,22248,22392,22491,22617,22674,22835,22920,2.91999999999996,0.0210480790023784,1409,0.0655013713913812
"1318",27007,"Beltrami County, Minnesota",143.09,145.21,145.47,144.61,144.12,143.95,144.28,144.25,144.82,26795,26354,26916,27032,27174,27268,27380,27550,27843,1.72999999999999,0.0120902928226989,1048,0.0391117745848106
"1319",27009,"Benton County, Minnesota",135.45,136.68,136.19,137.3,137.99,138.3,139.34,140.28,140,25574,24392,24622,25018,25390,25776,26171,26541,26307,4.54999999999998,0.0335917312661497,733,0.0286619222648002
"1320",27011,"Big Stone County, Minnesota",129.93,131.86,132.76,132.15,134.34,134.23,133.86,133.41,132.64,3799,3867,3866,3846,3837,3803,3743,3709,3672,2.70999999999998,0.0208573847456321,-127,-0.0334298499605159
"1321",27013,"Blue Earth County, Minnesota",145.54,146.28,146.29,147.12,147.16,147.46,148.58,149.1,149.6,33366,35774,36352,37008,37482,37926,37634,37943,38058,4.06,0.0278961110347671,4692,0.140622190253552
"1322",27015,"Brown County, Minnesota",132.06,133.64,134.13,135.56,137.06,137.69,137.55,137.3,136.9,17288,17669,17734,17626,17538,17491,17447,17370,17285,4.84,0.0366500075723156,-3,-0.000173530772790375
"1323",27017,"Carlton County, Minnesota",138.42,138.9,139.91,139.3,139.11,140.18,140.87,140.43,140.47,23091,23995,24232,24415,24530,24457,24452,24670,24634,2.04999999999998,0.014809998555122,1543,0.0668225715646789
"1324",27019,"Carver County, Minnesota",154.43,156.68,156.89,157.42,158.02,158.81,158.63,159.89,161.13,55056,55940,57015,58109,59103,60296,61321,62455,63685,6.70000000000002,0.0433853525869327,8629,0.156731328102296
"1325",27021,"Cass County, Minnesota",137.97,136.87,137.19,137.03,137.2,137.62,138.28,139.04,139.8,20242,20447,20561,20526,20553,20604,20621,20695,20878,1.82999999999998,0.0132637529897803,636,0.031419820175872
"1326",27023,"Chippewa County, Minnesota",130.99,131.65,132.11,133.06,133.45,133.77,132.94,133.17,134.16,8535,8549,8534,8547,8536,8528,8449,8446,8288,3.17000000000002,0.0242003206351631,-247,-0.0289396602226128
"1327",27025,"Chisago County, Minnesota",135.72,136.2,137.72,138.55,139.92,140.61,141.1,140.98,140.59,32180,35043,35480,35856,36173,36419,36698,37112,37394,4.87,0.0358826996758032,5214,0.162026103169671
"1328",27027,"Clay County, Minnesota",146.58,146.8,146.38,146.41,146.76,146.98,147.84,149.4,149.76,31272,33714,34449,35241,35642,36106,36548,36983,37462,3.17999999999998,0.0216946377404829,6190,0.197940649782553
"1329",27029,"Clearwater County, Minnesota",127.88,129.42,130.52,129.72,129.28,130.31,131.5,131.02,131.43,5582,5888,5971,5948,6010,5985,5968,5978,6033,3.54999999999998,0.0277604003753518,451,0.0807954138301684
"1330",27031,"Cook County, Minnesota",144.88,149.91,151.17,152.5,154.38,157.48,156.92,156.49,157.82,4303,4091,4125,4047,4009,4104,4089,4093,4194,12.94,0.0893152954168967,-109,-0.025331164303974
"1331",27033,"Cottonwood County, Minnesota",132.06,130.58,132.25,134.12,133.91,133.89,135.17,136.11,136.55,7677,8134,8150,8052,8027,8027,7958,7932,7888,4.48999999999998,0.0339996971073753,211,0.0274846945421389
"1332",27035,"Crow Wing County, Minnesota",139.67,139.91,140.29,140.39,141.15,141.66,142.15,143.29,143.56,42320,42642,43128,43425,43724,44110,44314,44683,44990,3.89000000000001,0.0278513639292619,2670,0.0630907372400756
"1333",27037,"Dakota County, Minnesota",153.38,153.32,154.18,153.98,154.44,155.26,155.42,156.07,156.02,251857,256491,260192,263512,266624,270043,272845,275344,278415,2.63999999999999,0.0172121528230538,26558,0.105448726856907
"1334",27039,"Dodge County, Minnesota",136.72,138.68,139.49,139.64,140.68,141.98,141.65,141.63,143.1,12433,12702,12808,12828,12904,13056,13115,13190,13372,6.37999999999997,0.0466647162083087,939,0.0755248129976675
"1335",27041,"Douglas County, Minnesota",137.68,139.03,139.64,141.4,141.88,142.58,143.3,143.85,144.68,25097,24971,25239,25453,25541,25786,25980,26249,26304,7.00000000000003,0.0508425334108079,1207,0.0480933976172451
"1336",27043,"Faribault County, Minnesota",130.48,131.84,133.34,133.39,133.6,133.86,134.21,133.77,134.83,10284,10466,10443,10360,10316,10307,10245,10153,10037,4.35000000000002,0.0333384426732068,-247,-0.0240178918708674
"1337",27045,"Fillmore County, Minnesota",132.55,133.52,133.09,133.6,134.45,135.36,136.48,137.22,137.81,14151,14342,14402,14427,14437,14407,14437,14422,14335,5.25999999999999,0.0396831384383251,184,0.013002614656208
"1338",27047,"Freeborn County, Minnesota",130.47,129.95,130.94,131.15,132.4,132.35,133.49,134.11,134.48,22001,22195,22190,22010,21989,21944,21941,21874,21872,4.00999999999999,0.0307350348739173,-129,-0.00586336984682514
"1339",27049,"Goodhue County, Minnesota",138.83,138.9,138.81,139.18,139.84,140.9,140.98,142.06,143,30669,31477,31709,31976,32132,32228,32356,32472,32295,4.16999999999999,0.0300367355758841,1626,0.0530177051746063
"1340",27051,"Grant County, Minnesota",131.89,133.17,134.43,135.68,136.12,136.5,138.15,138.51,138.28,4213,4362,4368,4340,4329,4314,4274,4249,4217,6.39000000000001,0.0484494654636441,4,0.00094944220270591
"1341",27053,"Hennepin County, Minnesota",156.7,157.1,157.55,158.34,158.66,159.26,159.91,160.55,161.27,768821,762723,772152,782754,795357,808209,821362,831660,845407,4.56999999999999,0.0291640076579451,76586,0.0996148648384995
"1342",27055,"Houston County, Minnesota",138.76,139.08,139.81,140.63,140.62,139.94,140.33,141.13,142.1,13289,13309,13394,13404,13394,13381,13358,13394,13332,3.34,0.0240703372729894,43,0.00323575889833697
"1343",27057,"Hubbard County, Minnesota",139.32,140.81,140.12,139.98,141.58,142.17,142.95,143.05,144.16,13200,14491,14660,14748,14787,14931,14968,14961,15095,4.84,0.0347401665231123,1895,0.143560606060606
"1344",27059,"Isanti County, Minnesota",134.24,134.59,135.11,135.45,135.05,135.62,135.57,136.51,136.69,25181,24499,24861,25082,25387,25625,25881,26122,26236,2.44999999999999,0.0182508939213348,1055,0.041896668122791
"1345",27061,"Itasca County, Minnesota",137.84,139.2,139.48,139.55,140.3,140.42,140.83,141.49,141.82,31253,31798,32000,32071,32250,32410,32514,32508,32507,3.97999999999999,0.0288740568775391,1254,0.0401241480817841
"1346",27063,"Jackson County, Minnesota",130.84,133.51,133.58,134.85,135.88,136.53,136.8,139.02,138.53,7603,7286,7299,7265,7239,7228,7165,7147,7103,7.69,0.0587740752063589,-500,-0.0657635144022096
"1347",27065,"Kanabec County, Minnesota",130.89,130.53,130.42,130.87,130.92,131.62,132.31,132.41,133.2,10916,11256,11300,11343,11335,11303,11283,11255,11293,2.30999999999997,0.0176484070593626,377,0.0345364602418468
"1348",27067,"Kandiyohi County, Minnesota",137.43,136.59,137.22,137.73,137.39,138.35,138.94,139.01,138.84,27263,27648,27896,28068,28204,28351,28582,28588,28672,1.41000000000003,0.0102597686094741,1409,0.0516817664967172
"1349",27069,"Kittson County, Minnesota",131.91,133.56,135.55,135.87,135.7,136.9,136.55,137.63,139.79,3216,3348,3317,3283,3268,3234,3205,3169,3127,7.88,0.0597376999469335,-89,-0.0276741293532338
"1350",27071,"Koochiching County, Minnesota",133.35,132.79,133.49,133.79,133.66,135.03,135.39,136.31,137.3,9611,9710,9658,9664,9685,9639,9595,9516,9417,3.95000000000002,0.0296212973378329,-194,-0.0201852044532307
"1351",27073,"Lac qui Parle County, Minnesota",132.95,132.07,132.16,133.18,134.03,135.24,135,136.28,137.31,5208,5358,5329,5340,5273,5213,5143,5066,5022,4.35999999999999,0.03279428356525,-186,-0.0357142857142857
"1352",27075,"Lake County, Minnesota",136.82,138.72,138.76,139.17,141.11,142.61,143.51,146.16,147.99,8018,8167,8183,8147,8135,8152,8142,8135,8020,11.17,0.0816401110948693,2,0.000249438762783737
"1353",27077,"Lake of the Woods County, Minnesota",137.73,135.44,133.09,131.74,130.69,133.49,132.93,132.73,132.99,2971,3042,3050,2999,2944,2908,2959,2910,2839,-4.73999999999998,-0.0344151600958396,-132,-0.0444294850218782
"1354",27079,"Le Sueur County, Minnesota",135.45,136.86,137.86,138.38,138.77,138.91,138.24,138.84,139.57,18430,18590,18687,18813,18867,18876,18866,18871,18996,4.12,0.0304171280915467,566,0.0307107976125882
"1355",27081,"Lincoln County, Minnesota",132.53,132.92,133.6,133.56,134.85,135.39,135.67,135.78,136.5,4115,4275,4259,4233,4204,4180,4151,4122,4048,3.97000000000003,0.0299554817777109,-67,-0.0162818955042527
"1356",27083,"Lyon County, Minnesota",138.64,138.96,139.75,140.32,141.59,142.35,141.42,142.48,142.83,15931,15972,16046,16119,16271,16227,16375,16448,16561,4.19000000000003,0.0302221581073285,630,0.0395455401418618
"1357",27085,"McLeod County, Minnesota",134.46,134.78,135.3,135.55,135.36,136.42,136.33,135.59,136.63,24194,24513,24646,24614,24616,24615,24642,24697,24719,2.17000000000002,0.0161386285884279,525,0.0216995949408944
"1358",27087,"Mahnomen County, Minnesota",128.39,128.1,128.38,129.2,129.14,128.37,129.33,130.58,130.24,3118,3368,3385,3407,3401,3398,3378,3362,3351,1.84999999999999,0.0144092219020172,233,0.0747273893521488
"1359",27089,"Marshall County, Minnesota",128.76,130.02,130.93,131.71,132.47,133.14,134.32,135.5,135.88,6541,6744,6701,6694,6676,6649,6615,6556,6550,7.12,0.0552966759863312,9,0.0013759364011619
"1360",27091,"Martin County, Minnesota",132.28,133.2,134.8,134.21,134.23,133.95,134.62,135.24,137.8,14249,14726,14780,14763,14746,14666,14533,14336,14218,5.52000000000004,0.0417296643483523,-31,-0.00217559126956278
"1361",27093,"Meeker County, Minnesota",130.95,132.18,133.28,133.99,135.1,135.61,136.61,137.13,137.49,15419,15704,15778,15796,15825,15801,15765,15791,15812,6.53999999999996,0.0499427262313857,393,0.0254880342434659
"1362",27095,"Mille Lacs County, Minnesota",131.03,131.63,131.49,131.94,132.53,133,133.05,134.39,134.04,17402,17420,17554,17517,17553,17606,17655,17729,17541,3.00999999999999,0.0229718385102648,139,0.00798758763360533
"1363",27097,"Morrison County, Minnesota",129.92,130.67,131.19,132.59,132.85,133.63,134.17,133.89,134.01,21673,22231,22460,22612,22647,22675,22702,22679,22747,4.09,0.0314809113300493,1074,0.0495547455359203
"1364",27099,"Mower County, Minnesota",130.89,130.75,131.68,132.47,132.9,133.93,135.59,135.69,135.92,25420,25932,25990,25836,26141,26085,25970,26194,26563,5.03,0.0384292153716862,1143,0.0449645948072384
"1365",27101,"Murray County, Minnesota",129.65,130.69,131.85,132.51,133.19,133.69,134.36,134.6,134.43,6128,6353,6298,6290,6247,6207,6161,6108,6070,4.78,0.0368684920940995,-58,-0.00946475195822454
"1366",27103,"Nicollet County, Minnesota",149.46,149.16,148.95,149.05,148.07,148.69,148.9,148.62,149,18610,19696,20106,20284,20762,21074,21339,21497,21820,-0.45999999999998,-0.00307774655426187,3210,0.172487909725954
"1367",27105,"Nobles County, Minnesota",127.38,125.57,125.8,125.34,125.17,125.09,124.84,123.36,124.23,13054,13679,13735,13842,13922,13941,13940,13963,13980,-3.15000000000001,-0.0247291568535092,926,0.0709361115366937
"1368",27107,"Norman County, Minnesota",129.13,130.38,130.45,130.42,130.49,131.1,131.86,132.54,134.76,4583,4826,4822,4788,4722,4734,4699,4652,4568,5.63,0.0435994733989003,-15,-0.00327296530656775
"1369",27109,"Olmsted County, Minnesota",155.65,155.76,156.7,156.48,156.1,156.67,157.72,158.41,159.39,91656,93614,95501,96974,98230,99495,100329,101189,102459,3.73999999999998,0.0240282685512366,10803,0.117864624247185
"1370",27111,"Otter Tail County, Minnesota",134.79,135.44,137.13,138.18,138.54,140.38,141.37,141.74,142.21,39837,40774,40977,41024,41110,41180,41151,41119,41088,7.42000000000002,0.0550485941093554,1251,0.0314029670908954
"1371",27113,"Pennington County, Minnesota",131.71,133.24,133.87,134.74,135.36,135.65,135.1,135.8,136.86,9284,9318,9391,9389,9440,9495,9559,9690,9743,5.14999999999998,0.0391010553488724,459,0.0494398965962947
"1372",27115,"Pine County, Minnesota",129.83,130.04,130.13,131.06,131.06,130.63,131.38,132.12,132.73,19547,20587,20975,21058,21081,21075,21105,21058,21042,2.89999999999998,0.0223369021027496,1495,0.0764823246533995
"1373",27117,"Pipestone County, Minnesota",131.15,130.54,131.95,131.13,131.45,132.49,133.96,134.06,134.8,6310,6519,6558,6524,6489,6439,6357,6313,6282,3.65000000000001,0.0278307281738468,-28,-0.00443740095087163
"1374",27119,"Polk County, Minnesota",134.65,135.49,137.02,138.68,138.2,137.79,140.1,140.66,141.5,20347,20646,20780,20819,20888,21062,21001,20979,21131,6.85000000000002,0.0508726327515783,784,0.0385314788420897
"1375",27121,"Pope County, Minnesota",134.38,134.65,135.58,136.59,138.36,138.57,140.95,140.94,141.24,7731,7967,7981,7951,7959,7925,7944,7948,7915,6.86000000000001,0.0510492632832268,184,0.0238002845686198
"1376",27123,"Ramsey County, Minnesota",152.14,152.26,152.07,152.21,152.62,153.01,153.56,154.31,154.92,327789,324224,327530,330997,335627,340533,346106,349954,355855,2.78,0.0182726436177205,28066,0.0856221532754302
"1377",27125,"Red Lake County, Minnesota",127.13,128.23,129.39,130.63,131.52,132.86,133.7,133.84,135.43,2862,2857,2860,2831,2843,2830,2803,2790,2778,8.30000000000001,0.0652875009832456,-84,-0.0293501048218029
"1378",27127,"Redwood County, Minnesota",131.02,131.5,131.48,131.21,132.13,131.9,132.99,133.87,134.67,10452,10955,10974,10936,10882,10848,10694,10614,10539,3.65000000000001,0.0278583422378263,87,0.00832376578645235
"1379",27129,"Renville County, Minnesota",129.79,129.79,130.86,131.11,131.23,132.46,133.02,131.68,131.76,10780,11084,11080,10983,10882,10782,10697,10538,10362,1.97,0.0151783650512366,-418,-0.0387755102040816
"1380",27131,"Rice County, Minnesota",142.32,142.43,142.59,143.55,143.74,143.65,143.43,143.52,143.22,37575,38539,38871,39613,39815,40278,40740,41110,41228,0.900000000000006,0.00632377740303545,3653,0.0972188955422488
"1381",27133,"Rock County, Minnesota",131.16,132.63,133.38,134.17,133.89,133.91,135.88,136.38,138.14,6312,6471,6528,6563,6543,6562,6501,6493,6400,6.98000000000002,0.0532174443427876,88,0.0139416983523447
"1382",27135,"Roseau County, Minnesota",131.54,131.21,133.08,133.35,134.72,135.49,136.49,136.14,136.98,10379,10529,10521,10538,10527,10512,10520,10486,10460,5.44,0.0413562414474684,81,0.00780422005973601
"1383",27137,"St. Louis County, Minnesota",142.6,143.52,143.62,144.05,143.99,144.47,145.08,146.09,146.39,127196,133796,134577,135277,135656,136001,136107,136035,136240,3.78999999999999,0.0265778401122019,9044,0.0711028648699645
"1384",27139,"Scott County, Minnesota",149.91,150.87,151.19,152.55,152.96,153.25,153.23,153.85,154.22,79316,79509,81167,82721,84317,85951,87575,89060,90423,4.30999999999997,0.0287505836835433,11107,0.140034797518786
"1385",27141,"Sherburne County, Minnesota",142.05,142.83,142.73,143.16,143.54,144.69,144.83,145.18,145.72,52772,53722,54530,55424,56212,56954,57754,58467,59289,3.67000000000002,0.0258359732488562,6517,0.123493519290533
"1386",27143,"Sibley County, Minnesota",127.8,128.16,128.8,129.7,130.11,131.75,132.5,133.08,133.76,9930,10273,10351,10345,10290,10265,10262,10244,10212,5.95999999999999,0.0466353677621283,282,0.0283987915407855
"1387",27145,"Stearns County, Minnesota",139.34,139.64,139.89,140.54,140.94,142.13,142.66,142.7,143.59,85253,89467,90645,91804,92513,93091,93806,94448,95525,4.25000000000003,0.0305009329697146,10272,0.120488428559699
"1388",27147,"Steele County, Minnesota",136.94,137.22,138.99,140.44,140.75,140.32,141.27,141.18,141.24,23430,24202,24287,24266,24318,24349,24227,24392,24475,4.30000000000001,0.0314006134073318,1045,0.0446009389671361
"1389",27149,"Stevens County, Minnesota",137.39,138.45,141.55,142.59,143.52,142.74,143.8,144.02,144.77,6158,5839,5815,5865,5745,5720,5732,5718,5755,7.38,0.0537156998325933,-403,-0.0654433257551153
"1390",27151,"Swift County, Minnesota",129.37,131.65,130.44,132.4,133.79,133.83,133.03,134.56,134.79,7667,7074,6972,6968,6843,6836,6748,6679,6660,5.41999999999999,0.0418953389502975,-1007,-0.131342115560193
"1391",27153,"Todd County, Minnesota",127.67,128.03,127.17,128.7,128.64,129.95,131.55,131.69,130.78,15933,16606,16730,16707,16720,16703,16646,16589,16745,3.11000000000001,0.0243596772930212,812,0.0509634092763447
"1392",27155,"Traverse County, Minnesota",127.77,129.78,132.19,132.62,131.9,134.34,134.81,135.23,134.74,2637,2677,2641,2607,2564,2523,2509,2486,2422,6.97,0.0545511465915317,-215,-0.0815320439893819
"1393",27157,"Wabasha County, Minnesota",134.56,135.24,136.48,137.26,137.97,138.54,139.38,139.45,139.73,14845,15010,15058,15052,15127,15117,15064,15048,15298,5.16999999999999,0.0384215219976218,453,0.030515325025261
"1394",27159,"Wadena County, Minnesota",131.2,132.6,132.04,131.83,131.75,131.01,131.03,131.64,131.81,9203,9548,9552,9468,9463,9446,9436,9363,9250,0.609999999999985,0.00464939024390233,47,0.00510703031620124
"1395",27161,"Waseca County, Minnesota",136.09,135.51,136.45,136.77,136.69,137.62,138.15,137.52,138.38,12899,13193,13196,13238,13318,13266,13357,13163,12994,2.28999999999999,0.0168270997134249,95,0.00736491200868284
"1396",27163,"Washington County, Minnesota",155.43,155.69,156.02,156.29,156.6,157.33,157.57,158.25,158.33,145132,151939,155103,157894,160211,162638,164696,166376,168235,2.89999999999998,0.0186579167470886,23103,0.159186120221591
"1397",27165,"Watonwan County, Minnesota",125.68,125.53,127.24,128.65,129.13,129.77,129.51,129.4,127.92,7292,7581,7612,7618,7616,7546,7491,7428,7335,2.23999999999999,0.0178230426479949,43,0.00589687328579265
"1398",27167,"Wilkin County, Minnesota",131.71,134.97,134.84,135.6,135.36,135.3,136.45,139.63,139.59,4434,4589,4567,4550,4574,4582,4537,4632,4496,7.87999999999997,0.0598284109027406,62,0.0139828597203428
"1399",27169,"Winona County, Minnesota",141.66,141.15,141.31,142.38,142.77,143.58,144.86,146.35,146.6,28350,30060,30191,30476,30613,30962,30978,31030,31225,4.94,0.0348722292813779,2875,0.101410934744268
"1400",27171,"Wright County, Minnesota",140.4,141.04,142.24,143.23,143.93,144.87,144.83,144.84,145.29,73033,76203,77846,79179,80333,81273,82238,83193,84112,4.89000000000004,0.0348290598290601,11079,0.151698547232073
"1401",27173,"Yellow Medicine County, Minnesota",133.2,135.14,134.33,133.57,134.01,134.48,133.66,134.08,134.05,6901,7203,7218,7175,7132,7098,7030,7003,6924,0.850000000000023,0.00638138138138155,23,0.00333285031154905
"1402",28001,"Adams County, Mississippi",133.02,132.94,131.24,130.97,129.98,129.66,130.41,130.52,129.66,20761,21170,22006,22526,22553,22556,22512,22155,21829,-3.36000000000001,-0.0252593594948129,1068,0.0514426087375367
"1403",28003,"Alcorn County, Mississippi",126.21,127.56,127.19,128.56,129.43,128.72,129.83,130.7,130.32,24259,24943,25017,24975,25135,25153,25278,25189,25228,4.11,0.0325647729973853,969,0.0399439383321654
"1404",28005,"Amite County, Mississippi",120.74,119.1,120.66,122.79,123.53,122.86,123.28,125.01,127.04,8886,9079,9143,9026,9083,9165,9276,9245,9304,6.30000000000001,0.0521782342222959,418,0.0470402880936304
"1405",28007,"Attala County, Mississippi",125.12,126.91,126.23,128.89,127.5,128.1,128.3,127.99,126.25,12838,12826,12879,12753,12813,12758,12751,12622,12426,1.13,0.00903132992327362,-412,-0.0320922262034585
"1406",28009,"Benton County, Mississippi",120.47,119.15,120.57,124.94,122.02,119.56,123.76,124.29,121.62,5234,5843,5801,5740,5778,5790,5700,5730,5669,1.15000000000001,0.00954594504855985,435,0.0831104317921284
"1407",28011,"Bolivar County, Mississippi",127.1,128.74,128.36,129.86,129.91,130.66,129.88,131.62,133.91,22373,21469,21329,21252,21303,21268,21311,21344,21136,6.81,0.053579858379229,-1237,-0.0552898583113574
"1408",28013,"Calhoun County, Mississippi",118.52,117.91,118.29,118.19,118.26,120.19,122.73,123.3,124.45,9774,9998,10014,9961,10013,9956,9927,9900,9908,5.92999999999999,0.0500337495781302,134,0.0137098424391242
"1409",28015,"Carroll County, Mississippi",124.87,127.89,125.72,124.27,124.77,124.84,126.96,130.51,131.65,7335,7553,7406,7361,7230,7531,7322,7274,7140,6.78,0.0542964683270602,-195,-0.0265848670756646
"1410",28017,"Chickasaw County, Mississippi",119.39,120.5,121.36,122.21,119.72,121.18,121.09,121.32,122.91,11871,11297,11229,11346,11294,11278,11330,11339,11326,3.51999999999998,0.0294832062986848,-545,-0.0459102013309746
"1411",28019,"Choctaw County, Mississippi",124.23,124.76,124.66,126.27,125.15,127.49,126.72,128.93,129.57,5979,5906,5932,5809,5705,5764,5701,5701,5795,5.33999999999999,0.0429847862835063,-184,-0.0307743769861181
"1412",28021,"Claiborne County, Mississippi",134.05,132.83,132.46,131.92,132.82,129.45,129.42,132.08,131.37,6029,5780,5731,5886,5496,5404,5334,5277,5312,-2.67999999999998,-0.0199925400969786,-717,-0.118925194891358
"1413",28023,"Clarke County, Mississippi",120.12,120.69,122.44,124.27,124.68,125.97,128.68,129.43,128.14,11382,11156,11216,11253,11281,11265,11165,11108,11108,8.01999999999998,0.0667665667665666,-274,-0.0240730978738359
"1414",28025,"Clay County, Mississippi",127.17,131.2,130.4,130.23,130.97,132.23,131.12,132.34,133.58,13428,13529,13493,13476,13443,13387,13385,13395,13424,6.41000000000003,0.0504049697255644,-4,-0.000297885016383676
"1415",28027,"Coahoma County, Mississippi",124.72,125.44,127.24,127.79,129.12,129.15,128.95,129.77,129.97,16056,15810,15686,15635,15526,15425,15296,15186,14895,5.24999999999997,0.0420942912123154,-1161,-0.0723094170403587
"1416",28029,"Copiah County, Mississippi",125.84,126.59,128.89,128.25,128.12,127.97,127.85,126.02,127.04,18314,18737,18767,18761,18837,18776,18791,18770,18896,1.2,0.00953591862682774,582,0.0317789669105602
"1417",28031,"Covington County, Mississippi",127.15,128.59,127.56,127.18,127.79,127.96,129.25,129.18,131.53,12927,12670,12454,12690,12732,12795,12808,12798,12596,4.38000000000001,0.0344475029492726,-331,-0.0256053221938578
"1418",28033,"DeSoto County, Mississippi",136.4,137.05,137.67,137.68,137.91,138.67,138.96,139.91,140.39,94817,98618,101179,103255,104975,106835,108640,110504,112357,3.99000000000001,0.0292521994134898,17540,0.184987924106437
"1419",28035,"Forrest County, Mississippi",140.95,140.43,140.48,140.55,140.9,141.13,141.32,141.59,142.4,43759,44152,44535,45044,45543,45675,46287,46623,46579,1.44999999999999,0.0102873359347285,2820,0.0644438858292009
"1420",28037,"Franklin County, Mississippi",127.57,126.69,124.55,125.18,126.53,131.99,133.58,131.75,130.93,5283,5335,5440,5413,5428,5451,5308,5329,5417,3.36000000000001,0.026338480834052,134,0.0253643763013439
"1421",28039,"George County, Mississippi",125.72,126.96,126.99,126.65,125.92,126.13,126.59,127.78,126.99,13721,14125,14354,14517,14637,14765,14940,15142,15216,1.27,0.0101018135539293,1495,0.108957073099628
"1422",28041,"Greene County, Mississippi",119.9,120.54,121.17,120.83,121.36,121.64,121.61,121.98,122.89,9056,9439,9736,9897,10056,9960,10022,9956,9920,2.98999999999999,0.0249374478732276,864,0.0954063604240283
"1423",28043,"Grenada County, Mississippi",125.83,128.36,128.11,127.21,127.06,127.08,127.68,129.09,131.76,14946,14677,14644,14355,14212,14238,14325,14485,14325,5.92999999999999,0.0471270762139394,-621,-0.0415495784825371
"1424",28045,"Hancock County, Mississippi",135.08,135.5,137.53,138.35,137.26,137.81,136.73,137.04,136.83,28245,28793,29581,30237,30787,31228,31667,31990,32556,1.75000000000003,0.0129552857565889,4311,0.15262878385555
"1425",28047,"Harrison County, Mississippi",134.97,135.12,135.91,137.51,136.99,136.86,137.22,137.59,138.41,114928,117668,119831,121953,123770,125842,127792,129834,131512,3.44,0.0254871452915463,16584,0.14429903939858
"1426",28049,"Hinds County, Mississippi",141.77,141.07,141.65,142.02,142.23,142.64,143.11,143.66,143.97,151990,150884,151264,152048,152835,153473,153972,154494,154349,2.20000000000002,0.0155180926853355,2359,0.0155207579446016
"1427",28051,"Holmes County, Mississippi",120.2,119.53,120.97,120.65,122.89,121.42,121.58,121.79,121.66,11751,11470,11368,11308,11263,11378,11302,11171,11161,1.45999999999999,0.0121464226289517,-590,-0.0502084928942218
"1428",28053,"Humphreys County, Mississippi",117.76,116.76,116.97,117.65,117.08,120.49,119.63,121.57,122.98,5932,5878,5816,5845,5745,5702,5663,5579,5532,5.22,0.0443274456521739,-400,-0.0674308833445718
"1429",28055,"Issaquena County, Mississippi",114.51,110.52,109.7,109.73,108.74,111.96,110.91,117.01,115.72,1307,1206,1225,1105,976,953,1017,1054,1029,1.21000000000002,0.0105667627281462,-278,-0.212700841622035
"1430",28057,"Itawamba County, Mississippi",122.73,123.88,124.19,125.97,126.63,127.21,127.79,126.48,127.35,15120,15218,15425,15431,15515,15581,15561,15655,15658,4.62,0.037643607919824,538,0.0355820105820106
"1431",28059,"Jackson County, Mississippi",133.79,134.05,134.58,135.52,136.12,137.66,137.36,137.8,137.56,85562,89576,90861,91448,92345,93021,93759,94378,95361,3.76999999999998,0.0281784886762836,9799,0.114525139664804
